Timestamp,Milliseconds,X,Y,Z
2022-03-13 13:57:34,1615,0.02646119,-0.004643775,-0.04258257
2022-03-13 13:57:34,1635,0.012461252,-0.02264385,0.0034173813
2022-03-13 13:57:34,1653,4.6124656E-4,-0.017643813,0.040417295
2022-03-13 13:57:34,1672,-0.012538658,0.0083559975,0.021417322
2022-03-13 13:57:34,1692,-0.021538695,0.021356035,-0.021582529
2022-03-13 13:57:34,1710,-0.009538691,0.020356001,-0.021582529
2022-03-13 13:57:34,1729,0.027461223,-0.0056438087,-0.006582556
2022-03-13 13:57:34,1748,0.03946123,-0.028643785,0.013417318
2022-03-13 13:57:34,1767,0.016461253,-0.018643847,0.011417384
2022-03-13 13:57:34,1787,-0.008538657,0.017356034,-5.82487E-4
2022-03-13 13:57:34,1805,-0.008538657,0.039355975,0.0034173813
2022-03-13 13:57:34,1824,0.007461216,0.034356073,0.02441729
2022-03-13 13:57:34,1843,0.024461256,0.028356005,0.013417318
2022-03-13 13:57:34,1863,0.028461257,-0.007643876,-0.0015825207
2022-03-13 13:57:34,1881,0.0054611485,-0.024643783,0.0054173158
2022-03-13 13:57:34,1900,0.010467846,0.003364089,0.026419755
2022-03-13 13:57:34,1919,0.024467785,0.0273641,0.022419754
2022-03-13 13:57:34,1939,-5.321256E-4,0.02136403,0.005419714
2022-03-13 13:57:34,1957,-0.027532103,-0.0036358805,0.013419717
2022-03-13 13:57:34,1976,-0.007532095,-0.013635818,0.020419687
2022-03-13 13:57:34,1995,0.021467816,0.013364026,0.020419687
2022-03-13 13:57:34,2014,0.04646786,0.044364005,0.0064197476
2022-03-13 13:57:34,2034,0.06746777,0.07336405,-0.014580161
2022-03-13 13:57:34,2053,0.096467815,0.08136405,-0.01758013
2022-03-13 13:57:34,2071,0.09046774,0.031364102,-0.039580204
2022-03-13 13:57:34,2090,0.008467778,-0.018635854,-0.016580096
2022-03-13 13:57:34,2109,-0.0065320614,-0.020635787,0.015419784
2022-03-13 13:57:34,2129,0.03646779,0.028363999,0.01441975
2022-03-13 13:57:34,2147,0.04346776,0.06036401,0.013419717
2022-03-13 13:57:34,2166,0.01846785,0.043364104,0.0064197476
2022-03-13 13:57:34,2185,-0.0035320935,0.010364058,-0.014580161
2022-03-13 13:57:34,2204,0.0074677444,-0.0036358805,-0.014580161
2022-03-13 13:57:34,2223,0.020467782,0.008363991,0.013419717
2022-03-13 13:57:34,2243,0.034467854,0.044364005,0.0074197813
2022-03-13 13:57:34,2261,0.038467858,0.06236408,-0.005580124
2022-03-13 13:57:34,2280,0.032467786,0.054364078,-0.0025801563
2022-03-13 13:57:34,2299,0.06346776,0.048364006,0.027419657
2022-03-13 13:57:34,2318,0.062467866,0.034364067,4.1967843E-4
2022-03-13 13:57:34,2338,0.016467782,0.015364094,-0.008580092
2022-03-13 13:57:35,2356,0.00546781,0.017364027,-0.0025801563
2022-03-13 13:57:35,2375,0.0044677765,0.01836406,0.0014197121
2022-03-13 13:57:35,2395,0.0014566171,0.0043503996,-0.002584153
2022-03-13 13:57:35,2413,-0.020543326,0.010350335,-0.0075841886
2022-03-13 13:57:35,2432,-0.36854333,-0.02064951,0.0484157
2022-03-13 13:57:35,2451,-0.1805434,-0.06264946,0.0154156545
2022-03-13 13:57:35,2470,0.25245655,0.008350401,-0.002584153
2022-03-13 13:57:35,2489,0.23245655,0.030350344,0.12041573
2022-03-13 13:57:35,2509,0.08345658,-0.04164955,0.058415636
2022-03-13 13:57:35,2527,-0.003543285,-0.05164949,-0.07258425
2022-03-13 13:57:35,2546,-0.018543258,-0.052649524,-0.0395842
2022-03-13 13:57:35,2565,-0.033543363,-0.05164949,0.05541567
2022-03-13 13:57:35,2584,-0.05654334,-0.036649518,0.07141568
2022-03-13 13:57:35,2603,-0.06654327,-0.028649513,0.026415626
2022-03-13 13:57:35,2622,-0.04954337,-0.024649512,0.023415657
2022-03-13 13:57:35,2641,-0.011543288,-0.025649546,0.017415721
2022-03-13 13:57:35,2660,0.005456619,-0.036649518,-0.0035841868
2022-03-13 13:57:35,2679,-0.003543285,-0.029649546,-0.023584194
2022-03-13 13:57:35,2698,4.5658348E-4,-0.009649539,-0.006584155
2022-03-13 13:57:35,2717,4.5658348E-4,-0.028649513,0.018415622
2022-03-13 13:57:35,2736,-0.030543262,-0.056649525,0.032415695
2022-03-13 13:57:35,2756,-0.07454328,-0.11864948,0.0484157
2022-03-13 13:57:35,2774,-0.10754333,-0.14164945,0.06641564
2022-03-13 13:57:35,2793,-0.08454335,-0.11764945,0.07141568
2022-03-13 13:57:35,2812,-0.061543375,-0.09764944,0.044415697
2022-03-13 13:57:35,2832,-0.09854329,-0.12864955,0.07141568
2022-03-13 13:57:35,2850,-0.11654336,-0.13664943,0.065415606
2022-03-13 13:57:35,2869,-0.10754333,-0.07064946,-5.84219E-4
2022-03-13 13:57:35,2888,-0.07152932,0.019367293,-0.041579206
2022-03-13 13:57:35,2907,0.0064705084,0.09536732,-0.010579227
2022-03-13 13:57:35,2927,0.108470485,0.06936738,0.025420655
2022-03-13 13:57:35,2945,0.123470455,0.036367334,0.0074207135
2022-03-13 13:57:35,2964,0.10247055,-0.046632532,0.025420655
2022-03-13 13:57:35,2984,0.063470565,-0.14563254,0.048420765
2022-03-13 13:57:35,3002,-0.0045293295,-0.15963247,0.055420734
2022-03-13 13:57:35,3021,-0.028529339,-0.068632476,0.03442069
2022-03-13 13:57:35,3040,-0.026529405,0.0013673522,4.2074427E-4
2022-03-13 13:57:35,3059,-0.027529305,0.034367397,-0.029579202
2022-03-13 13:57:35,3079,-0.024529338,0.0063673877,-0.051579144
2022-03-13 13:57:35,3097,-0.029529372,-0.017632488,-0.06357915
2022-03-13 13:57:35,3116,-0.022529403,-0.009632486,-0.04257924
2022-03-13 13:57:35,3135,0.01047051,0.037367366,-0.028579168
2022-03-13 13:57:35,3155,0.037470486,0.07936732,-0.024579166
2022-03-13 13:57:35,3173,0.025470482,0.06436735,-0.035579138
2022-03-13 13:57:35,3192,-0.057529382,0.0043673203,-0.038579237
2022-03-13 13:57:35,3211,-0.08752933,-0.019632556,-0.015579129
2022-03-13 13:57:35,3231,-0.05352938,-0.0136324875,-0.007579126
2022-03-13 13:57:35,3249,-0.0015293615,0.019367293,-0.020579165
2022-03-13 13:57:35,3268,0.015470546,0.042367402,-0.041579206
2022-03-13 13:57:35,3287,0.02747055,0.05636734,-0.047579143
2022-03-13 13:57:35,3306,0.030470518,0.043367304,-0.03957914
2022-03-13 13:57:35,3325,0.011470544,3.6731854E-4,-0.026579233
2022-03-13 13:57:36,3344,-0.023529304,-0.03863253,0.00642068
2022-03-13 13:57:36,3363,-0.054529417,-0.057632506,0.01342065
2022-03-13 13:57:36,3382,-0.05952932,-0.046632532,-0.0065792254
2022-03-13 13:57:36,3402,-0.03053287,-0.026636789,-0.015580461
2022-03-13 13:57:36,3420,0.020466983,-0.023636822,-0.01858043
2022-03-13 13:57:36,3439,0.046467062,-0.016636718,-0.016580494
2022-03-13 13:57:36,3458,0.03546709,-0.006636781,-0.023580464
2022-03-13 13:57:36,3477,-0.0045327935,-0.0016367459,-0.031580467
2022-03-13 13:57:36,3496,-0.03353284,0.0033631562,-0.024580365
2022-03-13 13:57:36,3515,-0.027532902,0.0013630888,-0.013580394
2022-03-13 13:57:36,3534,-0.005532827,-0.004636714,-0.009580392
2022-03-13 13:57:36,3554,0.0034670767,0.0033631562,-0.0025804227
2022-03-13 13:57:36,3572,0.021467017,0.025363099,-0.010580426
2022-03-13 13:57:36,3591,0.03546709,0.019363163,-0.024580365
2022-03-13 13:57:36,3610,0.01146708,0.0033631562,-0.026580432
2022-03-13 13:57:36,3630,-0.0035328928,-0.0126367165,-5.8048853E-4
2022-03-13 13:57:36,3648,-0.012532797,-0.02063672,0.018419486
2022-03-13 13:57:36,3667,-0.027532902,-0.008636715,0.021419454
2022-03-13 13:57:36,3686,-0.039532907,-0.006636781,0.018419486
2022-03-13 13:57:36,3705,-0.021532834,-6.367121E-4,-0.009580392
2022-03-13 13:57:36,3724,0.0054670107,0.0033631562,-0.03258037
2022-03-13 13:57:36,3743,0.024466986,0.013363094,-0.037580404
2022-03-13 13:57:36,3762,0.024466986,0.0043630567,-0.020580363
2022-03-13 13:57:36,3781,0.01246698,-0.007636815,-0.0025804227
2022-03-13 13:57:36,3801,-0.0075328946,-0.0056367475,0.010419482
2022-03-13 13:57:36,3819,-0.021532834,-0.010636782,0.025419455
2022-03-13 13:57:36,3838,-0.0245328,-0.008636715,0.025419455
2022-03-13 13:57:36,3857,-0.008532795,-0.0026367796,0.005419447
2022-03-13 13:57:36,3876,-0.008532795,-0.01363675,-0.005580391
2022-03-13 13:57:36,3895,-0.042518888,-0.028619803,-0.004575427
2022-03-13 13:57:36,3914,-0.06851897,-0.029619837,-0.0065753614
2022-03-13 13:57:36,3933,-0.03951892,-0.029619837,-0.03957541
2022-03-13 13:57:36,3952,0.0034809327,-0.01361983,-0.038575374
2022-03-13 13:57:36,3971,0.045481015,0.0063800444,-5.7542574E-4
2022-03-13 13:57:36,3990,0.042480916,0.00438011,4.2447474E-4
2022-03-13 13:57:36,4009,0.0064810337,-0.016619798,-0.007575395
2022-03-13 13:57:36,4029,-0.01951891,-0.021619834,0.0074244444
2022-03-13 13:57:36,4047,-0.0125189405,-0.018619865,0.033424523
2022-03-13 13:57:36,4066,-0.027518913,-0.012619796,0.027424453
2022-03-13 13:57:36,4085,-0.059518926,-0.01361983,0.015424447
2022-03-13 13:57:36,4104,-0.044518955,-0.002619859,0.0074244444
2022-03-13 13:57:36,4124,0.011480936,0.02238005,-0.016575431
2022-03-13 13:57:36,4142,0.051480953,0.032380123,-0.018575367
2022-03-13 13:57:36,4161,0.07348103,0.037380025,-0.0015753262
2022-03-13 13:57:36,4180,0.06148102,0.010380046,0.013424513
2022-03-13 13:57:36,4200,-0.011518907,-0.04761978,0.017424515
2022-03-13 13:57:36,4218,-0.05451889,-0.06861982,0.036424488
2022-03-13 13:57:36,4237,-0.041518852,-0.066619754,0.051424462
2022-03-13 13:57:36,4256,-0.01951891,-0.042619742,0.05342453
2022-03-13 13:57:36,4275,-0.007518905,-0.006619861,0.05342453
2022-03-13 13:57:36,4295,0.013481003,-0.0046197935,0.050424427
2022-03-13 13:57:36,4313,0.028480977,-0.008619795,0.037424523
2022-03-13 13:57:36,4332,0.018481039,-0.02761977,0.01942445
2022-03-13 13:57:37,4351,-0.030518882,-0.056619816,-0.020575434
2022-03-13 13:57:37,4371,-0.06051896,-0.05261981,-0.04757541
2022-03-13 13:57:37,4389,-0.0065188715,0.010380046,-0.03957541
2022-03-13 13:57:37,4408,0.10646895,0.087365456,-0.022579765
2022-03-13 13:57:37,4427,0.14846903,0.1123655,-0.016579695
2022-03-13 13:57:37,4446,0.084469005,0.086365424,-0.042579774
2022-03-13 13:57:37,4466,0.0044689756,0.076365486,-0.049579743
2022-03-13 13:57:37,4484,-0.03953091,0.06136551,-0.046579774
2022-03-13 13:57:37,4503,-0.072530955,0.054365408,-0.023579665
2022-03-13 13:57:37,4522,-0.06653088,0.056365475,-0.01057976
2022-03-13 13:57:37,4542,-0.0145308655,0.041365504,0.014420151
2022-03-13 13:57:37,4560,0.06746897,0.027365431,0.03142019
2022-03-13 13:57:37,4579,0.07946897,-0.0076344167,0.04242016
2022-03-13 13:57:37,4598,0.03046892,-0.03363436,0.040420093
2022-03-13 13:57:37,4617,-0.024530936,-0.05663447,0.07342014
2022-03-13 13:57:37,4636,-0.058530882,-0.055634435,0.092420116
2022-03-13 13:57:37,4656,-0.076530956,-0.054634403,0.0554202
2022-03-13 13:57:37,4674,-0.064530954,-0.047634434,-0.0095797265
2022-03-13 13:57:37,4693,0.0044689756,-0.016634453,-0.037579738
2022-03-13 13:57:37,4712,0.094468944,0.020365462,-0.048579708
2022-03-13 13:57:37,4731,0.13746893,0.029365499,-0.047579676
2022-03-13 13:57:37,4750,0.091468975,-0.013634352,-0.008579692
2022-03-13 13:57:37,4769,0.0054690093,-0.055634435,0.006420147
2022-03-13 13:57:37,4789,-0.05453088,-0.06663441,0.017420119
2022-03-13 13:57:37,4807,-0.047530912,-0.053634368,0.03142019
2022-03-13 13:57:37,4826,-0.051530913,-0.0466344,0.054420166
2022-03-13 13:57:37,4845,-0.047530912,-0.03763436,0.033420123
2022-03-13 13:57:37,4864,0.0044689756,-0.016634453,0.0054201134
2022-03-13 13:57:37,4884,0.032468986,-0.004634449,0.0044200798
2022-03-13 13:57:37,4902,0.03046892,0.0023655207,-0.006579758
2022-03-13 13:57:37,4921,-0.005530962,-0.0026343814,-0.014579762
2022-03-13 13:57:37,4940,-0.018530868,-0.019634422,-5.7968916E-4
2022-03-13 13:57:37,4959,-0.012530931,-0.011634418,0.0014201119
2022-03-13 13:57:37,4978,-0.012530931,-0.019634422,0.008420081
2022-03-13 13:57:37,4998,-0.037530974,-0.027634425,0.010420148
2022-03-13 13:57:37,5016,-0.021530969,-0.026634391,4.200781E-4
2022-03-13 13:57:37,5035,-0.012530931,-0.025634358,-0.018579762
2022-03-13 13:57:37,5054,-0.04653088,-0.034634393,-0.013579728
2022-03-13 13:57:37,5073,-0.05453088,-0.025634358,-0.0025797565
2022-03-13 13:57:37,5093,-0.020530935,0.019365428,4.200781E-4
2022-03-13 13:57:37,5111,0.025469018,0.039365437,-0.008579692
2022-03-13 13:57:37,5130,0.05746903,0.0023655207,0.006420147
2022-03-13 13:57:37,5149,0.034468923,-0.06463447,0.03142019
2022-03-13 13:57:37,5168,0.00646891,-0.096634485,0.054420166
2022-03-13 13:57:37,5188,-0.051530913,-0.08863448,0.079420075
2022-03-13 13:57:37,5206,-0.092530966,-0.05663447,0.083420075
2022-03-13 13:57:37,5225,-0.079530925,0.013365492,0.0154201845
2022-03-13 13:57:37,5244,-0.019530902,0.07336552,-0.07657972
2022-03-13 13:57:37,5263,0.046468925,0.076365486,-0.09657973
2022-03-13 13:57:37,5283,0.07846894,0.059365444,-0.07557969
2022-03-13 13:57:37,5301,0.060468998,0.035365433,-0.029579734
2022-03-13 13:57:37,5320,-0.005530962,0.011365425,0.011420183
2022-03-13 13:57:37,5339,-0.06053095,-0.003634415,0.03142019
2022-03-13 13:57:38,5358,-0.05753085,0.001365487,0.039420195
2022-03-13 13:57:38,5378,0.003468942,0.013365492,0.039420195
2022-03-13 13:57:38,5396,0.08246894,3.654533E-4,0.039420195
2022-03-13 13:57:38,5415,0.092469014,-0.025634358,0.03442016
2022-03-13 13:57:38,5434,0.041469023,-0.034634393,0.033420123
2022-03-13 13:57:38,5454,-0.010530864,-0.029634358,0.036420092
2022-03-13 13:57:38,5472,-0.072530955,-0.026634391,0.025420122
2022-03-13 13:57:38,5491,-0.102530904,-0.0056343493,-0.012579694
2022-03-13 13:57:38,5510,-0.040530942,0.025365496,-0.050579775
2022-03-13 13:57:38,5529,0.05046893,0.052365474,-0.06257978
2022-03-13 13:57:38,5548,0.107468985,0.054365408,-0.059579678
2022-03-13 13:57:38,5568,0.095468976,0.043365438,-0.050579775
2022-03-13 13:57:38,5586,0.03646899,0.023365429,-0.03557967
2022-03-13 13:57:38,5605,-0.005530962,0.026365397,0.0034201792
2022-03-13 13:57:38,5624,-0.033530973,0.043365438,0.022420153
2022-03-13 13:57:38,5643,-0.055530917,0.08936552,-0.013579728
2022-03-13 13:57:38,5663,-0.042530876,0.14336547,-0.06457972
2022-03-13 13:57:38,5682,-0.028530939,0.2043654,-0.08457972
2022-03-13 13:57:38,5700,-0.015530899,0.25636542,-0.15357979
2022-03-13 13:57:38,5719,-0.094530895,0.32136548,-0.28357977
2022-03-13 13:57:38,5738,-0.21853095,0.54936546,-0.5025798
2022-03-13 13:57:38,5758,-0.14353095,0.7043655,-0.6565798
2022-03-13 13:57:38,5776,0.122468956,0.63336545,-0.62757975
2022-03-13 13:57:38,5795,0.40246895,0.47436544,-0.40957975
2022-03-13 13:57:38,5815,0.36746895,0.5553655,-0.20857978
2022-03-13 13:57:38,5833,0.35546896,0.8923654,-0.059579678
2022-03-13 13:57:38,5852,0.16846891,1.1723657,0.060420103
2022-03-13 13:57:38,5872,-0.23253089,0.8173654,0.083420075
2022-03-13 13:57:38,5890,-0.507531,0.37036553,-0.09057979
2022-03-13 13:57:38,5909,-0.39252242,0.21737583,-0.37257665
2022-03-13 13:57:38,5928,-0.05552239,0.4263758,-0.5315767
2022-03-13 13:57:38,5947,0.20547748,0.9983759,-0.5365767
2022-03-13 13:57:38,5967,0.17247744,1.4853758,-0.4535767
2022-03-13 13:57:38,5985,-0.14652239,1.2693758,-0.3625767
2022-03-13 13:57:38,6004,-0.6945225,0.35237586,-0.56957674
2022-03-13 13:57:38,6023,-1.3135225,-0.30862406,-0.98457676
2022-03-13 13:57:38,6042,-1.6675227,-0.4446241,-1.3265767
2022-03-13 13:57:38,6062,-1.7155225,0.19337583,-1.3905767
2022-03-13 13:57:38,6080,-1.4885224,1.1013758,-1.2765768
2022-03-13 13:57:38,6099,-1.2305225,1.6043758,-1.1925766
2022-03-13 13:57:38,6118,-1.1765225,1.1293758,-0.9455766
2022-03-13 13:57:38,6137,-1.3015226,0.56237584,-0.7295767
2022-03-13 13:57:38,6157,-1.5385226,0.2903759,-0.87157667
2022-03-13 13:57:38,6175,-1.7395226,0.43937585,-1.1545768
2022-03-13 13:57:38,6194,-1.8385227,0.90137583,-1.3865768
2022-03-13 13:57:38,6213,-1.7735226,1.3633759,-1.4635767
2022-03-13 13:57:38,6232,-1.4935226,1.498376,-1.2895766
2022-03-13 13:57:38,6252,-1.3245225,0.96837586,-0.8065767
2022-03-13 13:57:38,6270,-1.3115226,0.8353759,-0.25057665
2022-03-13 13:57:38,6289,-1.3005226,1.0193759,0.3024232
2022-03-13 13:57:38,6308,-1.1725225,1.1713759,0.3894232
2022-03-13 13:57:38,6327,-1.0145226,1.1123759,0.08242324
2022-03-13 13:57:39,6347,-0.74552244,1.0403758,-0.39257663
2022-03-13 13:57:39,6365,-0.5375224,0.8213758,-0.76057667
2022-03-13 13:57:39,6384,-0.43952242,0.25537577,-0.98857677
2022-03-13 13:57:39,6403,-0.74052405,-0.619626,-0.8505772
2022-03-13 13:57:39,6422,-1.6125242,-1.5056262,-0.6145772
2022-03-13 13:57:39,6441,-2.106524,-1.3856261,-0.45957717
2022-03-13 13:57:39,6461,-2.3345242,-1.4136261,-0.15557718
2022-03-13 13:57:39,6479,-1.8835242,-1.206626,0.24742268
2022-03-13 13:57:39,6498,-0.18252388,-1.3296261,0.78842276
2022-03-13 13:57:39,6517,1.5884761,-2.3036258,1.3044227
2022-03-13 13:57:39,6537,2.795476,-1.7576262,1.6214228
2022-03-13 13:57:39,6555,2.7284763,-0.8386259,1.5864229
2022-03-13 13:57:39,6574,0.68947595,-0.81662595,0.29742262
2022-03-13 13:57:39,6593,-0.075523995,1.380374,-0.70857733
2022-03-13 13:57:39,6612,-0.031523976,0.867374,-0.42957723
2022-03-13 13:57:39,6632,-0.033523913,0.38937405,-0.6705772
2022-03-13 13:57:39,6650,0.3014759,-0.2176259,-0.8545772
2022-03-13 13:57:39,6669,0.62347597,-0.48962602,-0.76257724
2022-03-13 13:57:39,6688,0.952476,-0.90162593,-0.7335772
2022-03-13 13:57:39,6707,0.773476,-1.4596262,-1.0085773
2022-03-13 13:57:39,6726,-0.047523983,-1.0756259,-1.2175772
2022-03-13 13:57:39,6746,-0.9355239,-0.646626,-1.5015774
2022-03-13 13:57:39,6764,-1.8135241,-0.20662594,-1.9345772
2022-03-13 13:57:39,6783,0.3014759,-5.9786263,-1.1845772
2022-03-13 13:57:39,6802,0.936476,-3.771626,-1.4145772
2022-03-13 13:57:39,6822,0.06747589,-1.1036259,-1.0225773
2022-03-13 13:57:39,6840,-0.1555239,-0.2176259,-0.058577247
2022-03-13 13:57:39,6859,0.0794759,0.2193739,0.15842274
2022-03-13 13:57:39,6878,-0.13152388,0.33437392,0.18442269
2022-03-13 13:57:39,6898,-0.014523937,0.051373966,0.11542262
2022-03-13 13:57:39,6916,-0.03351845,-0.1036194,0.09842458
2022-03-13 13:57:39,6935,-0.05851849,-0.021619301,0.2044247
2022-03-13 13:57:39,6954,-0.11551855,-0.04161931,0.39242464
2022-03-13 13:57:39,6973,-0.15551856,-0.22061935,0.5384246
2022-03-13 13:57:39,6992,-0.18151851,-1.0306194,0.5234246
2022-03-13 13:57:39,7012,-0.09651844,-3.7136195,0.26242465
2022-03-13 13:57:39,7031,0.102481335,-7.40162,0.11142462
2022-03-13 13:57:39,7049,0.13148138,0.7113806,-0.0035752603
2022-03-13 13:57:39,7068,-0.21951845,0.095380515,-0.0055751945
2022-03-13 13:57:39,7087,4.813645E-4,0.11838049,-5.752925E-4
2022-03-13 13:57:39,7107,0.0024812988,-0.109619334,-5.752925E-4
2022-03-13 13:57:39,7125,-0.0055185715,0.036380522,0.0014246417
2022-03-13 13:57:39,7144,0.0014813982,-0.012619397,0.0024246753
2022-03-13 13:57:39,7164,0.0014813982,-0.011619363,0.0024246753
2022-03-13 13:57:39,7182,-0.0055185715,3.8050843E-4,-0.001575193
2022-03-13 13:57:39,7201,-0.0015185697,-0.0066193277,0.0034245758
2022-03-13 13:57:39,7220,-5.18536E-4,-0.0046193935,0.0014246417
2022-03-13 13:57:39,7240,-5.18536E-4,0.0023805758,-5.752925E-4
2022-03-13 13:57:39,7258,-5.18536E-4,-0.005619294,-5.752925E-4
2022-03-13 13:57:39,7277,-5.18536E-4,-0.0016192925,-5.752925E-4
2022-03-13 13:57:39,7297,-5.18536E-4,-0.00361936,0.0014246417
2022-03-13 13:57:39,7315,-0.0025184702,-0.0016192925,-0.001575193
2022-03-13 13:57:39,7335,-0.0015185697,-0.00361936,-0.001575193
